Model,Location,Years_old,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai,Coimbatore,4,36139,Petrol,Automatic,Second,18.9,1197.0,82.0,5.0,630000.0
Hyundai,Delhi,3,44000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1250000.0
Audi,Ahmedabad,12,50000,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,750000.0
Mahindra,Delhi,4,81177,Diesel,Manual,First,16.0,1997.0,140.0,7.0,1125000.0
Ford,Mumbai,4,26000,Petrol,Automatic,First,16.05,1499.0,110.4,5.0,765000.0
Hyundai,Mumbai,4,100000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,450000.0
Volkswagen,Hyderabad,6,75000,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,750000.0
Mercedes-Benz,Kochi,16,119859,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,710000.0
Hyundai,Mumbai,10,55980,Petrol,Manual,First,20.36,1197.0,78.9,5.0,225000.0
Audi,Hyderabad,5,30000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,2700000.0
Hyundai,Pune,8,49700,Diesel,Manual,Second,21.9,1396.0,88.76,5.0,418000.0
Hyundai,Chennai,7,79000,Diesel,Manual,First,23.5,1396.0,88.7,5.0,650000.0
Honda,Delhi,10,65100,Petrol,Manual,First,17.0,1497.0,118.0,5.0,315000.0
Maruti,Pune,4,54161,Diesel,Manual,First,25.47,1248.0,88.5,7.0,764000.0
Maruti,Hyderabad,9,28619,Petrol,Manual,First,19.7,796.0,46.3,5.0,240000.0
Maruti,Mumbai,4,9000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,425000.0
Hyundai,Kochi,4,42876,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,931000.0
Maruti,Bangalore,9,64000,Petrol,Manual,First,19.7,796.0,46.3,5.0,239000.0
Volkswagen,Kochi,2,20488,Petrol,Manual,Second,16.09,1598.0,103.5,5.0,764000.0
Maruti,Delhi,4,21000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,621000.0
Honda,Kochi,9,55987,Petrol,Automatic,First,13.7,1997.0,153.86,5.0,822000.0000000001
Toyota,Coimbatore,3,72668,Diesel,Manual,First,14.24,2755.0,174.5,7.0,2885000.0
Honda,Mumbai,5,32000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,850000.0
Honda,Mumbai,5,10400,Petrol,Manual,First,17.4,1497.0,117.3,5.0,651000.0
Maruti,Mumbai,7,35000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,465000.00000000006
Toyota,Kochi,7,55101,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,840000.0
Toyota,Bangalore,6,57464,Diesel,Manual,First,23.59,1364.0,67.06,5.0,575000.0
Maruti,Jaipur,14,110000,Petrol,Manual,First,18.9,998.0,67.1,5.0,111000.00000000001
Mercedes-Benz,Mumbai,6,72000,Petrol,Automatic,First,12.0,1991.0,184.0,5.0,1725000.0
Jaguar,Delhi,8,16000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,3200000.0
Hyundai,Kochi,9,62020,Petrol,Manual,First,17.0,1197.0,80.0,5.0,345000.0
Land,Pune,6,85000,Diesel,Automatic,Second,12.39,2179.0,147.51,5.0,2300000.0
Hyundai,Kochi,2,14223,Petrol,Manual,First,18.6,1197.0,81.86,5.0,732000.0
Honda,Jaipur,6,41210,Petrol,Manual,First,18.0,1198.0,86.7,5.0,440000.00000000006
Maruti,Coimbatore,4,18043,Petrol,Manual,First,22.74,796.0,47.3,5.0,412000.0
Toyota,Chennai,4,80000,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,1950000.0
Hyundai,Hyderabad,4,21000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,620000.0
BMW,Bangalore,4,49000,Diesel,Automatic,First,16.55,2993.0,258.0,5.0,4500000.0
Hyundai,Chennai,10,95000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,280000.0
Hyundai,Pune,5,32000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,480000.0
Ford,Hyderabad,6,122800,Diesel,Manual,First,25.01,1498.0,89.75,5.0,565000.0
Maruti,Ahmedabad,5,69000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,590000.0
Toyota,Pune,5,65000,Diesel,Manual,Second,23.59,1364.0,67.04,5.0,500000.0
Hyundai,Ahmedabad,5,23000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,490000.00000000006
Honda,Ahmedabad,11,70000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,425000.0
Toyota,Chennai,6,250000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1090000.0
Hyundai,Delhi,8,56000,Petrol,Manual,First,13.2,1495.0,94.0,5.0,245000.00000000003
Maruti,Pune,7,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,250000.0
Ford,Jaipur,7,92250,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,575000.0
Hyundai,Pune,2,40000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,500000.0
Skoda,Kochi,6,96848,Petrol,Automatic,First,14.3,1598.0,103.6,5.0,462000.0
Audi,Delhi,4,42000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,2350000.0
Mahindra,Kolkata,7,55886,Diesel,Manual,First,16.0,2179.0,140.0,7.0,725000.0
Hyundai,Kochi,1,12336,Petrol,Manual,First,17.0,1591.0,121.3,5.0,1188000.0
Hyundai,Chennai,11,60000,Petrol,Manual,Third,13.9,1599.0,103.2,5.0,225000.0
Ford,Pune,17,83000,Petrol,Manual,Second,14.2,1597.0,92.0,5.0,85000.0
Nissan,Pune,2,24000,Petrol,Manual,First,19.69,1198.0,67.04,5.0,400000.0
Honda,Pune,4,32198,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,509999.99999999994
Toyota,Hyderabad,6,92247,Diesel,Manual,First,12.99,2494.0,100.6,7.0,1250000.0
Volkswagen,Chennai,9,121311,Diesel,Manual,First,20.64,1498.0,108.5,5.0,290000.0
Mahindra,Coimbatore,4,66296,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1596000.0
Hyundai,Mumbai,5,41000,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,545000.0
Ford,Kochi,3,38681,Diesel,Manual,First,13.5,2198.0,157.7,7.0,2386000.0
Chevrolet,Kochi,12,43761,Petrol,Manual,First,18.0,995.0,62.0,5.0,175000.0
Maruti,Hyderabad,3,17400,Diesel,Manual,First,24.52,1248.0,88.5,7.0,975000.0
Honda,Bangalore,7,61510,Diesel,Manual,First,25.8,1498.0,98.6,5.0,475000.0
Honda,Delhi,6,60000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,625000.0
Mini,Bangalore,6,35165,Diesel,Automatic,Second,23.8,1998.0,112.0,5.0,2200000.0
Toyota,Kochi,4,41617,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,1414000.0
Skoda,Delhi,6,65000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,1195000.0
Maruti,Delhi,9,68000,Petrol,Manual,First,18.9,998.0,67.1,5.0,250000.0
Hyundai,Mumbai,7,49000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,275000.0
Tata,Coimbatore,1,16698,Petrol,Manual,First,23.84,1199.0,84.0,5.0,585000.0
Maruti,Ahmedabad,4,30965,Petrol,Manual,First,21.4,1197.0,83.1,5.0,625000.0
Volkswagen,Mumbai,6,56058,Petrol,Manual,First,15.04,1598.0,103.2,5.0,495000.0
Hyundai,Pune,3,15356,Petrol,Manual,First,18.9,1197.0,81.86,5.0,475000.0
Ford,Delhi,7,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,254999.99999999997
Honda,Pune,9,47000,Petrol,Automatic,Second,13.9,1799.0,130.3,5.0,450000.0
Maruti,Kochi,5,21652,Petrol,Manual,First,22.74,796.0,47.3,5.0,301000.0
Land,Hyderabad,4,52000,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,4200000.0
Audi,Kolkata,10,35010,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,1150000.0
Mercedes-Benz,Hyderabad,14,76662,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,1099000.0
Honda,Jaipur,11,89000,Petrol,Automatic,First,17.0,1497.0,118.0,5.0,371000.0
Honda,Jaipur,14,80000,Petrol,Automatic,Third,10.1,2354.0,152.0,5.0,200000.0
Maruti,Kochi,2,39023,Diesel,Manual,First,28.09,1248.0,88.5,5.0,948000.0
Maruti,Jaipur,16,62000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,125000.0
Hyundai,Jaipur,5,78046,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1090000.0
Maruti,Kolkata,5,34400,Diesel,Manual,First,28.09,1248.0,88.5,5.0,550000.0
Hyundai,Coimbatore,4,64624,Petrol,Manual,First,21.1,814.0,55.2,5.0,371000.0
Maruti,Mumbai,6,69192,Petrol,Manual,First,16.02,1373.0,93.7,7.0,625000.0
Volkswagen,Chennai,8,55000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,490000.00000000006
Honda,Mumbai,15,81000,Petrol,Manual,Second,12.8,1493.0,100.0,5.0,110000.00000000001
Volkswagen,Kochi,4,36733,Petrol,Manual,First,16.47,1198.0,73.9,5.0,472000.0
Maruti,Kochi,3,24310,CNG,Manual,First,33.44,796.0,40.3,4.0,370000.0
Mercedes-Benz,Mumbai,4,43022,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,2485000.0
Hyundai,Jaipur,7,74000,Diesel,Manual,First,14.66,2199.0,194.3,7.0,1225000.0
Maruti,Kolkata,6,47000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,390000.0
Hyundai,Kochi,3,37460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,628000.0
Mahindra,Mumbai,9,130000,Diesel,Manual,First,14.0,2498.0,112.0,8.0,275000.0
Hyundai,Coimbatore,3,31576,Petrol,Manual,First,18.9,1197.0,82.0,5.0,785000.0
Volkswagen,Mumbai,9,66000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,295000.0
Honda,Mumbai,12,79000,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,484999.99999999994
Mercedes-Benz,Bangalore,9,47140,Diesel,Automatic,Second,13.5,2925.0,281.61,5.0,3000000.0
Mercedes-Benz,Bangalore,4,36610,Diesel,Automatic,First,15.0,2143.0,107.3,5.0,1989999.9999999998
Hyundai,Bangalore,4,93000,Diesel,Manual,First,20.5,1582.0,126.2,5.0,1080000.0
Maruti,Hyderabad,13,52195,Petrol,Manual,First,19.7,796.0,46.3,5.0,175000.0
Audi,Mumbai,4,20003,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,1925000.0
Renault,Delhi,7,66314,Diesel,Manual,First,19.87,1461.0,83.8,5.0,550000.0
Ford,Chennai,11,76000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,275000.0
Hyundai,Bangalore,5,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1300000.0
Ford,Mumbai,9,30000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,320000.0
Volkswagen,Coimbatore,7,56526,Petrol,Manual,First,15.26,1598.0,103.5,5.0,584000.0
Volvo,Hyderabad,5,38000,Diesel,Automatic,Second,16.8,1969.0,150.0,5.0,2400000.0
Hyundai,Chennai,8,41000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,625000.0
BMW,Hyderabad,11,53000,Diesel,Automatic,First,14.49,2993.0,258.0,5.0,3600000.0
Mitsubishi,Chennai,17,125000,Diesel,Manual,Third,14.8,1998.0,68.0,5.0,300000.0
Toyota,Chennai,10,242000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1100000.0
Maruti,Chennai,5,90000,Diesel,Manual,First,26.21,1248.0,88.5,5.0,650000.0
Maruti,Hyderabad,2,11000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,940000.0
BMW,Kochi,2,21936,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,3792000.0
Volkswagen,Pune,7,41000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,525000.0
Hyundai,Chennai,9,47000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,450000.0
BMW,Chennai,11,110000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,1800000.0
Hyundai,Coimbatore,5,45960,Petrol,Manual,First,19.1,1197.0,82.0,5.0,556000.0
Mercedes-Benz,Bangalore,7,48000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,2200000.0
Land,Hyderabad,9,68000,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,2200000.0
Hyundai,Mumbai,9,41000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,265000.0
Hyundai,Jaipur,7,69573,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,585000.0
Volkswagen,Chennai,8,115000,Diesel,Manual,First,19.33,1968.0,138.1,5.0,695000.0
Mahindra,Kolkata,8,47629,Diesel,Manual,First,15.1,2179.0,140.0,7.0,650000.0
Maruti,Jaipur,16,66624,Petrol,Manual,Third,19.7,796.0,35.0,8.0,85000.0
Skoda,Delhi,7,80000,Petrol,Automatic,Second,14.67,1798.0,177.46,5.0,725000.0
Maruti,Pune,8,94868,Diesel,Manual,First,22.9,1248.0,74.0,5.0,450000.0
Mahindra,Mumbai,10,76477,Diesel,Manual,First,10.5,2179.0,120.0,8.0,425000.0
Mercedes-Benz,Chennai,4,28000,Petrol,Automatic,First,13.7,1991.0,183.0,5.0,2600000.0
Mahindra,Coimbatore,3,28599,Diesel,Manual,First,16.55,2498.0,105.0,6.0,966000.0
Renault,Bangalore,7,45348,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,685000.0
Audi,Coimbatore,7,80127,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,2368000.0
Land,Delhi,7,68000,Diesel,Automatic,Second,12.39,2179.0,147.51,5.0,1575000.0
Volkswagen,Pune,8,75000,Diesel,Manual,Third,20.54,1598.0,103.6,5.0,350000.0
Hyundai,Coimbatore,1,41871,Diesel,Manual,First,22.7,1582.0,126.2,5.0,1557000.0
Tata,Coimbatore,5,84931,Diesel,Manual,First,15.3,2956.0,83.8,7.0,529000.0
Datsun,Kolkata,4,15000,Petrol,Manual,First,22.7,799.0,53.64,5.0,225000.0
BMW,Chennai,11,110000,Diesel,Automatic,First,11.7,2993.0,245.0,5.0,2000000.0
Maruti,Chennai,18,103653,Petrol,Manual,Second,18.9,1061.0,47.0,5.0,122000.0
Volkswagen,Chennai,8,64806,Petrol,Manual,First,16.47,1198.0,73.9,5.0,365000.0
Datsun,Pune,4,35000,Petrol,Manual,First,20.62,1198.0,67.0,7.0,310000.0
Hyundai,Bangalore,4,40000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,1150000.0
Maruti,Kochi,5,23876,Petrol,Manual,First,24.07,998.0,67.1,5.0,346000.0
Hyundai,Coimbatore,7,67901,Diesel,Manual,First,14.66,2199.0,194.3,7.0,838000.0000000001
Volkswagen,Pune,6,68865,Diesel,Manual,First,15.11,1598.0,103.6,5.0,480000.0
Honda,Pune,6,71000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,450000.0
Maruti,Kolkata,6,25000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,395000.0
Skoda,Hyderabad,8,180000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,365000.0
Mercedes-Benz,Mumbai,15,131000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,1000000.0
Mahindra,Delhi,9,65000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,400000.0
Nissan,Hyderabad,8,117777,Diesel,Manual,First,21.64,1461.0,84.8,5.0,475000.0
Maruti,Bangalore,11,65000,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,310000.0
Hyundai,Kochi,3,46897,Petrol,Manual,First,21.1,814.0,55.2,5.0,361000.0
Honda,Coimbatore,5,36695,Petrol,Manual,First,19.4,1198.0,86.8,5.0,429000.0
Nissan,Kolkata,9,43000,Petrol,Manual,First,18.06,1198.0,75.0,5.0,213000.0
Maruti,Mumbai,12,54000,Petrol,Manual,First,19.7,796.0,46.3,5.0,110000.00000000001
BMW,Hyderabad,9,89000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,1395000.0
Volkswagen,Mumbai,6,7000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,535000.0
Maruti,Hyderabad,6,58470,Petrol,Manual,First,23.1,998.0,67.04,5.0,390000.0
Maruti,Kolkata,6,37000,Petrol,Manual,First,21.5,1197.0,81.8,5.0,280000.0
Maruti,Mumbai,4,29000,Diesel,Manual,First,26.21,1248.0,88.5,5.0,875000.0
Audi,Hyderabad,7,52000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,1950000.0
Honda,Kolkata,7,32807,Petrol,Manual,First,19.4,1198.0,86.8,5.0,275000.0
Mahindra,Hyderabad,7,86000,Diesel,Automatic,First,11.79,2179.0,120.0,8.0,800000.0
Honda,Delhi,6,66500,Diesel,Manual,First,26.0,1498.0,98.6,5.0,570000.0
BMW,Ahmedabad,8,94000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,1250000.0
Chevrolet,Chennai,9,29000,Petrol,Manual,Second,18.0,995.0,62.0,5.0,175000.0
Ford,Chennai,10,107389,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,190000.0
Maruti,Ahmedabad,5,36100,Petrol,Manual,First,20.4,1197.0,81.8,5.0,450000.0
Mercedes-Benz,Mumbai,5,16329,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,3030000.0
Skoda,Hyderabad,6,36000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,1600000.0
BMW,Kochi,3,41816,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,3278000.0
Hyundai,Jaipur,5,54680,Petrol,Manual,First,21.1,814.0,55.2,5.0,250000.0
Audi,Hyderabad,3,14000,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,4300000.0
Ford,Kochi,3,23977,Petrol,Manual,First,18.16,1196.0,86.8,5.0,538000.0
Maruti,Hyderabad,7,30131,Petrol,Manual,First,20.92,998.0,67.1,5.0,265000.0
Maruti,Hyderabad,3,2530,Petrol,Manual,First,24.7,796.0,47.3,5.0,330000.0
Mercedes-Benz,Hyderabad,5,39000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,3400000.0
Hyundai,Chennai,19,140000,Petrol,Manual,Third,20.3,1086.0,68.0,5.0,70000.0
Hyundai,Kochi,3,32257,Diesel,Manual,First,24.4,1120.0,71.0,5.0,683000.0
Honda,Kochi,4,46983,Diesel,Manual,First,25.8,1498.0,98.6,5.0,577000.0
Maruti,Chennai,12,107000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,310000.0
Volkswagen,Mumbai,3,19000,Petrol,Manual,First,16.2,1199.0,74.0,5.0,495000.0
Audi,Bangalore,7,88000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,1625000.0
Mahindra,Chennai,9,128000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,640000.0
Ford,Bangalore,9,71000,Diesel,Manual,Third,13.1,2499.0,141.0,7.0,695000.0
Tata,Kolkata,12,50000,Diesel,Manual,First,17.2,1396.0,53.5,5.0,85000.0
Maruti,Chennai,4,16000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,695000.0
Hyundai,Kolkata,3,82000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,345000.0
Honda,Delhi,12,80000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,275000.0
Hyundai,Delhi,5,36000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,495000.0
Tata,Coimbatore,2,17477,Petrol,Manual,First,17.0,1198.0,108.5,5.0,961999.9999999999
Hyundai,Coimbatore,4,16725,Petrol,Manual,First,18.6,1197.0,81.83,5.0,679000.0
Maruti,Mumbai,6,48241,Petrol,Manual,First,19.1,1197.0,85.8,5.0,450000.0
Maruti,Kochi,6,52431,Petrol,Manual,First,22.5,998.0,67.04,5.0,301000.0
Hyundai,Bangalore,8,68000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,440000.00000000006
Toyota,Hyderabad,8,158000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,1748999.9999999998
Hyundai,Coimbatore,6,31446,Petrol,Manual,First,20.36,1197.0,78.9,5.0,466000.0
Hyundai,Chennai,5,25000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,550000.0
Hyundai,Ahmedabad,4,57000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,600000.0
Maruti,Kochi,2,57078,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1019000.0
Honda,Kochi,4,47471,Diesel,Manual,First,25.8,1498.0,98.6,5.0,525000.0
Mercedes-Benz,Hyderabad,6,50000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,4500000.0
Hyundai,Ahmedabad,10,62000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,270000.0
Hyundai,Coimbatore,7,65807,Petrol,Manual,First,19.81,1086.0,68.05,5.0,339000.0
Maruti,Hyderabad,6,81768,Diesel,Manual,First,26.59,1248.0,74.0,5.0,569000.0
Maruti,Hyderabad,3,24000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,840000.0
Chevrolet,Hyderabad,8,72921,Diesel,Manual,First,25.44,936.0,57.6,5.0,250000.0
Honda,Pune,8,59000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,325000.0
Ford,Mumbai,6,33000,Diesel,Manual,Second,20.0,1399.0,68.05,5.0,325000.0
Maruti,Pune,4,36789,Petrol,Automatic,First,23.1,998.0,67.04,5.0,425000.0
Mercedes-Benz,Jaipur,6,41000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,1850000.0
Honda,Jaipur,5,46650,Petrol,Manual,First,19.4,1198.0,86.8,5.0,425000.0
Maruti,Mumbai,2,3000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,885000.0
Hyundai,Coimbatore,6,14799,Petrol,Manual,First,21.1,814.0,55.2,5.0,413999.99999999994
Hyundai,Hyderabad,5,68525,Diesel,Manual,First,23.0,1396.0,90.0,5.0,700000.0
Ford,Hyderabad,2,15000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,3300000.0
Honda,Ahmedabad,3,29000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,1000000.0
Maruti,Kochi,8,77407,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,353000.0
Chevrolet,Jaipur,13,118000,Petrol,Manual,First,12.9,1598.0,102.5,5.0,135000.0
Volkswagen,Delhi,7,75000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,450000.0
Honda,Pune,8,69000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,490000.00000000006
Hyundai,Kochi,4,52553,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1226000.0
Hyundai,Mumbai,6,58000,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,399000.0
Mercedes-Benz,Mumbai,3,24000,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,4695000.0
Ford,Hyderabad,5,65542,Diesel,Manual,First,20.0,1399.0,68.0,5.0,380000.0
Volkswagen,Ahmedabad,7,68008,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,675000.0
Mahindra,Coimbatore,3,22251,Diesel,Manual,First,18.49,1493.0,100.0,7.0,875000.0
Ford,Chennai,7,55000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,520000.0
Hyundai,Kochi,3,19387,Petrol,Manual,First,17.1,1591.0,121.3,5.0,842000.0
Maruti,Pune,6,58000,CNG,Manual,First,26.6,998.0,58.16,5.0,300000.0
Hyundai,Mumbai,4,24001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,575000.0
Audi,Kolkata,12,17000,Diesel,Automatic,First,15.2,1968.0,140.8,5.0,975000.0
Nissan,Delhi,5,28500,Petrol,Manual,First,19.49,1198.0,67.04,5.0,350000.0
Mercedes-Benz,Jaipur,6,66000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,3000000.0
Land,Delhi,3,22000,Diesel,Automatic,First,12.83,2179.0,147.5,5.0,3500000.0
Hyundai,Coimbatore,2,44383,Petrol,Manual,First,15.8,1591.0,121.3,5.0,1325000.0
Skoda,Mumbai,7,45000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,365000.0
Maruti,Jaipur,5,58000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,525000.0
Hyundai,Delhi,4,69000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,969999.9999999999
Hyundai,Coimbatore,3,60993,Diesel,Manual,First,24.0,1120.0,70.0,5.0,521000.0
Mahindra,Pune,4,67000,Diesel,Manual,First,18.49,1493.0,100.0,7.0,630000.0
Hyundai,Kochi,6,51134,Diesel,Manual,First,24.0,1120.0,70.0,5.0,472000.0
BMW,Chennai,9,55000,Diesel,Automatic,Second,11.7,2993.0,245.0,5.0,2800000.0
Maruti,Coimbatore,2,25082,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,836999.9999999999
Toyota,Delhi,8,68350,Diesel,Manual,First,12.55,2982.0,168.5,7.0,1400000.0
Audi,Hyderabad,5,50000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,3600000.0
Honda,Pune,5,97000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,640000.0
Mahindra,Jaipur,6,72618,Diesel,Manual,First,12.05,2179.0,120.0,7.0,800000.0
Chevrolet,Hyderabad,8,62005,Diesel,Manual,First,18.3,1991.0,147.9,5.0,980000.0000000001
Chevrolet,Hyderabad,8,61250,Diesel,Manual,First,25.44,936.0,57.6,5.0,270000.0
Audi,Coimbatore,6,28469,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,2437000.0
Skoda,Kochi,2,21488,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,972000.0000000001
Maruti,Pune,6,197000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,500000.0
Toyota,Pune,11,138205,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,1050000.0
Maruti,Jaipur,8,160000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,390000.0
Honda,Coimbatore,8,67590,Petrol,Manual,First,17.0,1497.0,118.0,5.0,565000.0
Mercedes-Benz,Mumbai,8,52000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,2995000.0
Maruti,Bangalore,12,100000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,300000.0
Ford,Kolkata,3,60048,Diesel,Manual,First,26.1,1498.0,99.0,5.0,600000.0
Hyundai,Mumbai,11,48000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,211000.0
Maruti,Jaipur,9,100000,Petrol,Manual,First,19.7,796.0,46.3,5.0,150000.0
Maruti,Bangalore,14,80010,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,285000.0
Mercedes-Benz,Coimbatore,3,26493,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,3364000.0
Tata,Hyderabad,9,96000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,91000.0
Maruti,Jaipur,6,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,242000.0
Skoda,Kolkata,15,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,325000.0
Volkswagen,Kolkata,7,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,280000.0
Maruti,Coimbatore,1,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,830000.0000000001
Mahindra,Bangalore,10,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,525000.0
Maruti,Jaipur,10,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,290000.0
BMW,Pune,7,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,1500000.0
